,Word,Occurences
1725,віддає,3
1726,зумів,3
1727,підняв,3
1728,озера,3
1729,кладе,3
1730,сенсу,3
1731,вдається,3
1732,розмову,3
1733,розкривається,3
1734,пальцем,3
1735,голосно,3
1736,дверей,3
1737,закоханих,3
1738,форми,3
1739,ведуть,3
1740,святвечір,3
1741,зустрів,3
1742,великому,3
1743,старі,3
1744,забуду,3
1745,огортає,3
1746,(с),3
1747,швидше,3
1748,свят,3
1749,співає,3
1750,кімнаті,3
1751,рушити,3
1752,повідомлення,3
1753,втома,3
1754,просить,3
1755,втрата,3
1756,ніжність,3
1757,хвилин,3
1758,сухе,3
1759,ціла,3
1760,повінь,3
1761,сплять,3
1762,зірку,3
1763,прапор,3
1764,вологі,3
1765,прапором,3
1766,збирати,3
1767,підлітків,3
1768,розглядають,3
1769,ходою,3
1770,меду,3
1771,серцем,3
1772,залишив,3
1773,молоком,3
1774,язиком,3
1775,срібло,3
1776,рибалки,3
1777,виявляється,3
1778,чудо,3
1779,комети,3
1780,(чи,3
1781,метро,3
1782,гілок,3
1783,бездонна,3
1784,рядок,3
1785,жарт,3
1786,олег,3
1787,синові,3
1788,число,3
1789,власної,3
1790,пізнати,3
1791,страждання,3
1792,померлим,3
1793,котру,3
1794,злетіти,3
1795,телефон,3
1796,пів-пляшки,3
1797,ваші,3
1798,сенс,3
1799,плачуть,3
1800,набиті,3
1801,саму,3
1802,цукор,3
1803,смертю,3
1804,власного,3
1805,батьків,3
1806,коліно,3
1807,високим,3
1808,останнім,3
1809,пам’ятати,3
1810,повз,3
1811,українському,3
1812,вами,3
1813,європа,3
1814,путін,3
1815,прийдуть,3
1816,серцебиття,3
1817,фарба,3
1818,тиха,3
1819,співали,3
1820,снайпер,3
1821,носом,3
1822,барабани,3
1823,народжується,3
1824,газу,3
1825,збиває,3
1826,тихим,3
1827,барикад,3
1828,брат,3
1829,белы,3
1830,вока,3
1831,порожня,3
1832,золоте,3
1833,пече,3
1834,гри,3
1835,улюблений,3
1836,убиті,3
1837,дівчата,3
1838,солдати,3
1839,ваш,3
1840,стоїш,3
1841,плечима,3
1842,синів,3
1843,мороку,3
1844,стій,3
1845,коня,3
1846,справ,3
1847,молодець,3
1848,зате,3
1849,літає,3
1850,свет,3
1851,чогось,3
1852,увагу,3
1853,перечитав,3
1854,міжнародних,3
1855,піхвою,3
1856,шафі,3
1857,шрами,3
1858,солодка,3
1859,другого,3
1860,тій,3
1861,відстані,3
1862,сажі,3
1863,розглядає,3
1864,десятки,3
1865,мішки,3
1866,барикади,3
1867,здатні,3
1868,гільз,3
1869,позицію,3
1870,годин,3
1871,минуло,3
1872,поцілунок,3
1873,присутності,3
1874,павло,3
1875,теплій,3
1876,крик,3
1877,якогось,3
1878,співу,3
1879,враження,3
1880,пташиний,3
1881,ока,3
1882,посад,3
1883,дотепер,3
1884,старший,3
1885,повернувся,3
1886,дома,3
1887,суспільство,3
1888,мозок,3
1889,оком,3
1890,тривають,3
1891,ласку,3
1892,розуму,3
1893,духу,3
1894,віддаючи,3
1895,політична,3
1896,подій,3
1897,могло,3
1898,частіше,3
1899,власні,3
1900,захист,3
1901,голуби,3
1902,питали,3
1903,роками,3
1904,боліло,3
1905,україна,3
1906,тривати,3
1907,перемога,3
1908,весною,3
1909,кути,3
1910,рветься,3
1911,стук-стук,3
1912,питає,3
1913,раю,3
1914,навиліт,3
1915,цвях,3
1916,бій,3
1917,мам,3
1918,посадили,3
1919,палали,3
1920,йшов,3
1921,калачиком,3
1922,небу,3
1923,бачила,3
1924,тонка,3
1925,бинти,3
1926,батьківщина,3
1927,вниз,3
1928,їхнє,3
1929,гойдається,3
1930,червоне,3
1931,лісів,3
1932,назви,3
1933,різних,3
1934,порожнім,3
1935,далеких,3
1936,кличуть,3
1937,втому,3
1938,майбутній,3
1939,диво,3
1940,мамо,3
1941,тичина,3
1942,били,3
1943,випала,3
1944,голів,3
1945,вулицею,3
1946,носять,3
1947,біло,3
1948,білому,3
1949,тлі,3
1950,ножа,3
1951,невже,3
1952,тихенько,3
1953,поклялся,3
1954,народом,3
1955,жить,3
1956,если,3
1957,меня,3
1958,друга,3
1959,морем,3
1960,вікнах,3
1961,навмання,3
1962,ніде,3
1963,батька,3
1964,біду,3
1965,насторожені,3
1966,піт,3
1967,покоління,3
1968,солдат,3
1969,сад,3
1970,тисне,3
1971,автомат,3
1972,вільна,3
1973,волає,3
1974,одною,3
1975,боляче,3
1976,сміються,3
1977,вухо,3
1978,обидва,3
1979,проникає,3
1980,квіткою,3
1981,злом,3
1982,доріг,3
1983,пінка,3
1984,листопада,3
1985,грудня,3
1986,кричить,3
1987,лісі,3
1988,вривається,3
1989,стережуть,3
1990,берег,3
1991,байдуже,3
1992,віку,3
1993,мое,3
1994,или,3
1995,нее,3
1996,ій,3
1997,зрозумій,3
1998,вмію,3
1999,увазі,3
2000,відчуваю,3
2001,присягаю,3
2002,оборони,3
2003,діяти,3
2004,чужій,3
2005,роду,3
2006,тижнів,3
2007,забули,3
2008,чемно,3
2009,разі,3
2010,вибуху,3
2011,застосування,3
2012,кидав,3
2013,вдасться,3
2014,червоним,3
2015,грає,3
2016,ішли,3
2017,старанно,3
2018,кущі,3
2019,чужу,3
2020,кожної,3
2021,вулицях,3
2022,книжок,3
2023,править,3
2024,глибині,3
2025,рибальські,3
2026,човни,3
2027,сміх,3
2028,піст,3
2029,портових,3
2030,надій,3
2031,розлук,3
2032,відрази,3
2033,псячого,3
2034,виття,3
2035,кажучи,3
2036,мине,3
2037,нутрощі,3
2038,виносять,3
2039,склянки,3
2040,нігтями,3
2041,ніщо,3
2042,праві,3
2043,поріг,3
2044,наступного,3
2045,дванадцять,3
2046,тринадцять,3
2047,ціну,3
2048,обійтись,3
2049,днем,3
2050,загадка,3
2051,пускає,3
2052,старих,3
2053,дід,3
2054,згори,3
2055,судом,3
2056,позивний,3
2057,нервово,3
2058,вузол,3
2059,називав,3
2060,синку,3
2061,святі,3
2062,риму,3
2063,зустрінеш,3
2064,несподівано,3
2065,списки,3
2066,нове,3
2067,знання,3
2068,форма,3
2069,минуле,3
2070,добрих,3
2071,маленькі,3
2072,прості,3
2073,тканину,3
2074,прозрінь,3
2075,чий,3
2076,політ,3
2077,помирають,3
2078,опертя,3
2079,варіанти,3
2080,пустоти,3
2081,запам’ятовує,3
2082,довести,3
2083,невідомо,3
2084,питань,3
2085,клітці,3
2086,летит,3
2087,революції,3
2088,вмить,3
2089,спасіння,3
2090,богдане,3
2091,ключ,3
2092,завше,3
2093,теплом,3
2094,скло,3
2095,чаші,3
2096,годували,3
2097,сутінках,3
2098,вітром,3
2099,плече,3
2100,постіль,3
2101,п’ю,3
2102,проростає,3
2103,мудрість,3
2104,ногах,3
2105,погоду,3
2106,носить,3
2107,небесна,3
2108,злодії,3
2109,ріці,3
2110,часі,3
2111,понад,3
2112,дісталися,3
2113,ділитися,3
2114,шумить,3
2115,березі,3
2116,влаштували,3
2117,снів,3
2118,тої,3
2119,руді,3
2120,києві,3
2121,гаряча,3
2122,одягаю,3
2123,київ,3
2124,динамо,3
2125,богом,3
2126,осіннє,3
2127,страхи,3
2128,повинні,3
2129,чужих,3
2130,отак,3
2131,самого,3
2132,кипить,3
2133,приносить,3
2134,померлі,3
2135,піниться,3
2136,письменники,3
2137,подібні,3
2138,(а,3
2139,речами,3
2140,улюблених,3
2141,рівність,3
2142,братерство,3
2143,цією,3
2144,випадку,3
2145,котрі,3
2146,найменше,3
2147,відчуває,3
2148,ілюзій,3
2149,очевидних,3
2150,поговорити,3
2151,частину,3
2152,уявлення,3
2153,радо,3
2154,простору,3
2155,дитинстві,3
2156,дорослому,3
2157,лишаються,3
2158,вірності,3
2159,нагоди,3
2160,людини,3
2161,мрій,3
2162,усього,3
2163,подібна,3
2164,небуття,3
2165,ставлення,3
2166,соціальних,3
2167,зокрема,3
2168,надзвичайно,3
2169,наслідки,3
2170,зрозуміти,3
2171,обставини,3
2172,радянський,3
2173,рештки,3
2174,направду,3
2175,необхідності,3
2176,дійсно,3
2177,абстракції,3
2178,молоді,3
2179,батькам,3
2180,зламати,3
2181,сумніватись,3
2182,нашої,3
2183,відсутності,3
2184,йдеться,3
2185,єдине,3
2186,правом,3
2187,здавалося,3
2188,цінність,3
2189,простіше,3
2190,відмовлятися,3
2191,порозумітись,3
2192,незалежно,3
2193,проговорити,3
2194,боронити,3
2195,вдалося,3
2196,звичних,3
2197,нові,3
2198,можливостей,3
2199,рівно,3
2200,меж,3
2201,варіантів,3
2202,лишатися,3
2203,готовності,3
2204,раду,3
2205,примушує,3
2206,проходить,3
2207,забагато,3
2208,замало,3
2209,важливі,3
2210,говоримо,3
2211,розуміти,3
2212,означення,3
2213,людині,3
2214,човен,3
2215,ключі,3
2216,тонкі,3
2217,холоне,3
2218,ведмежі,3
2219,вдиху,3
2220,народжуються,3
2221,руками,3
2222,это,3
2223,тоже,3
2224,вчив,3
2225,сурма,3
2226,звук,3
2227,тішиться,3
2228,оминати,3
2229,сергій,3
2230,рушники,3
2231,ножі,3
2232,побачимо,3
2233,повернутись,3
2234,сухих,3
2235,полів,3
2236,псів,3
2237,спати,3
2238,зелених,3
2239,пустель,3
2240,жіночих,3
2241,гамір,3
2242,щоранку,3
2243,боятись,3
2244,сіль,3
2245,відбитки,3
2246,продовження,3
2247,циклу,3
2248,іїі,3
2249,пух,3
2250,озері,3
2251,стала,3
2252,хлопчиків,3
2253,мудрим,3
2254,війною,3
2255,каменю,3
2256,дорожня,3
2257,валіза,3
2258,валізі,3
2259,зробили,3
2260,давайте,3
2261,темних,3
2262,втрати,3
2263,погано,3
2264,розповідати,3
2265,омине,3
2266,розплати,3
2267,несправедливість,3
2268,печалі,3
2269,бориса,3
2270,гуменюка,3
2271,дівчина,3
2272,крихти,3
2273,горіхи,3
2274,відмовляється,3
2275,пригорщами,3
2276,силкується,3
2277,одіж,3
2278,легкості,3
2279,тягар,3
2280,шовковиця,3
2281,рпг,3
2282,кулемет,3
2283,свд,3
2284,бронежилети,3
2285,деревом,3
2286,хлопчаки,3
2287,міномети,3
2288,зграя,3
2289,(з,3
2290,самотньо,3
2291,тривожно,3
2292,путь,3
2293,ни,3
2294,падали,3
2295,звезды,3
2296,жизнь,3
2297,осень,3
2298,собак,3
2299,втратив,3
2300,приходив,3
2301,шепіт,3
2302,яблук,3
2303,переповнені,3
2304,золото,3
2305,поряд,3
2306,вростає,3
2307,вглиб,3
2308,література,3
2309,земляк,3
2310,чув,3
2311,роботи,3
2312,поранений,3
2313,вболіваєш,3
2314,грати,3
2315,досить,3
2316,рослина,3
2317,тернопіль,3
2318,запитує,3
2319,закінчиться,3
2320,площі,3
2321,рахунок,3
2322,другому,3
2323,поготів,3
2324,вуст,3
2325,чиї,3
2326,знімай,3
2327,запилюжені,3
2328,берці,3
2329,вчися,3
2330,перепрошитою,3
2331,здолавши,3
2332,чистого,3
2333,непрожований,3
2334,стогін,3
2335,назавше,3
