,Word,Occurences
1726,гуртом,3
1727,прапори,3
1728,територіальної,3
1729,громади,3
1730,магазин,3
1731,п'ять,3
1732,груди,3
1733,приносить,3
1734,облітають,3
1735,малим,3
1736,роду,3
1737,шум,3
1738,водою,3
1739,дощу,3
1740,місцем,3
1741,рукою,3
1742,сосни,3
1743,ключем,3
1744,залишається,3
1745,думаєш,3
1746,човнів,3
1747,сіль,3
1748,залізний,3
1749,встигнути,3
1750,куля,3
1751,співи,3
1752,тікати,3
1753,небесних,3
1754,глибока,3
1755,риби,3
1756,відчуття,3
1757,сітку,3
1758,подвір'я,3
1759,ліжку,3
1760,малому,3
1761,проходять,3
1762,сей,3
1763,чужій,3
1764,двоє,3
1765,решти,3
1766,дивувалися,3
1767,стрічку,3
1768,головне,3
1769,вмить,3
1770,екрану,3
1771,стіні,3
1772,жертву,3
1773,новій,3
1774,океані,3
1775,подій,3
1776,ключів,3
1777,відчиняє,3
1778,дивно,3
1779,коти,3
1780,бльостка,3
1781,влада,3
1782,фейсбук,3
1783,родині,3
1784,подністров'я,3
1785,поділися,3
1786,дитинства,3
1787,раю,3
1788,якомусь,3
1789,побачу,3
1790,нім,3
1791,стебло,3
1792,зору,3
1793,востаннє,3
1794,серцебиття,3
1795,втрат,3
1796,красти,3
1797,орди,3
1798,чаші,3
1799,зоряним,3
1800,глину,3
1801,власних,3
1802,пам'ятаєш,3
1803,скроні,3
1804,ім'я,3
1805,братик,3
1806,городі,3
1807,виросте,3
1808,братику,3
1809,вийдуть,3
1810,попелом,3
1811,яблука,3
1812,маленьким,3
1813,дивом,3
1814,чекаючи,3
1815,літерами,3
1816,голосами,3
1817,двічі,3
1818,знизу,3
1819,верби,3
1820,підземні,3
1821,блискавка,3
1822,місяцем,3
1823,щему,3
1824,свіча,3
1825,вишні,3
1826,короткі,3
1827,печаль,3
1828,гостре,3
1829,біг,3
1830,руху,3
1831,піском,3
1832,безсоння,3
1833,поглядом,3
1834,зірок,3
1835,остання,3
1836,скрізь,3
1837,хресті,3
1838,дзеркалом,3
1839,осердя,3
1840,буває,3
1841,латунь,3
1842,довіритись,3
1843,минає,3
1844,хреста,3
1845,цифри,3
1846,набагато,3
1847,камінням,3
1848,мовби,3
1849,теплого,3
1850,маленькі,3
1851,весняний,3
1852,холодній,3
1853,каменя,3
1854,металу,3
1855,розсипається,3
1856,тексту,3
1857,робити,3
1858,складати,3
1859,папір,3
1860,українського,3
1861,традиції,3
1862,тугий,3
1863,пішки,3
1864,злиться,3
1865,лезом,3
1866,віку,3
1867,пароль,3
1868,дівча,3
1869,мертвий,3
1870,п’ять,3
1871,опіки,3
1872,найгірше,3
1873,ями,3
1874,холодними,3
1875,босим,3
1876,запахи,3
1877,світи,3
1878,триматись,3
1879,пелюстки,3
1880,нігтів,3
1881,колючки,3
1882,густо,3
1883,хутко,3
1884,ріці,3
1885,немовлят,3
1886,скляні,3
1887,вулицях,3
1888,прокидається,3
1889,чекати,3
1890,маленька,3
1891,залізних,3
1892,втримати,3
1893,крила,3
1894,будинок,3
1895,повертається,3
1896,рано,3
1897,броні,3
1898,глухо,3
1899,знайти,3
1900,ґрунту,3
1901,корі,3
1902,виттям,3
1903,терезах,3
1904,вберіг,3
1905,цілуй,3
1906,повіках,3
1907,розтанув,3
1908,липуча,3
1909,сховає,3
1910,дрож,3
1911,підшкірно,3
1912,мине,3
1913,блідо,3
1914,прозирне,3
1915,осяє,3
1916,розриви,3
1917,висять,3
1918,веснянім,3
1919,кольори,3
1920,з’являються,3
1921,шепочеш,3
1922,вічі,3
1923,моцарт,3
1924,київським,3
1925,таборів,3
1926,пригадуєш,3
1927,по-справжньому,3
1928,солодкий,3
1929,вітчизни,3
1930,одні,3
1931,голоси,3
1932,яблук,3
1933,страти,3
1934,залишився,3
1935,обіймів,3
1936,останнього,3
1937,чіткий,3
1938,млявий,3
1939,овал,3
1940,акваріум,3
1941,рибами,3
1942,розпливаються,3
1943,стигмати,3
1944,зісподу,3
1945,матимеш,3
1946,промовленого,3
1947,димно,3
1948,ворушить,3
1949,зябрами,3
1950,ґрат,3
1951,тюрма,3
1952,розі,3
1953,підваживши,3
1954,вдягнувши,3
1955,навиріст,3
1956,хребта,3
1957,обплітають,3
1958,стеблами,3
1959,дитяча,3
1960,щічка,3
1961,персиковий,3
1962,пушок,3
1963,склепіння,3
1964,церковного,3
1965,лялькам,3
1966,безликим,3
1967,співає,3
1968,непродишний,3
1969,висоти,3
1970,густому,3
1971,прописується,3
1972,шкірі,3
1973,власним,3
1974,знаки,3
1975,цитати,3
1976,квітами,3
1977,дощі,3
1978,донька,3
1979,танцює,3
1980,приїхав,3
1981,здригається,3
1982,ненависті,3
1983,пору,3
1984,кришиться,3
1985,постать,3
1986,церкву,3
1987,сердечну,3
1988,острах,3
1989,розколотий,3
1990,згусток,3
1991,крихкі,3
1992,першою,3
1993,батьківському,3
1994,згадую,3
1995,живіт,3
1996,затято,3
1997,другого,3
1998,станіслава,3
1999,чернілевського,3
2000,враженням,3
2001,россиянам,3
2002,подворотни,3
2003,“нео-мессии»,3
2004,замечательный,3
2005,разворот,3
2006,казалось,3
2007,кроме,3
2008,власти,3
2009,живой,3
2010,кастрирован,3
2011,интернет,3
2012,очень,3
2013,больно,3
2014,народа,3
2015,заглотнут,3
2016,сплошная,3
2017,пасть,3
2018,зубы,3
2019,мясо,3
2020,затменье,3
2021,власть,3
2022,димовій,3
2023,імлі,3
2024,чаду,3
2025,облудливого,3
2026,«браття»,3
2027,таврами,3
2028,гляньте,3
2029,люстро,3
2030,спадку,3
2031,київ),3
2032,бездонна,3
2033,останню,3
2034,взрослых,3
2035,взрослые,3
2036,писала,3
2037,время,3
2038,будто,3
2039,хоть,3
2040,село,3
2041,польових,3
2042,кордони,3
2043,ім’я,3
2044,катерина,3
2045,прозорий,3
2046,дівчата,3
2047,багатьох,3
2048,плач,3
2049,мовчати,3
2050,ваші,3
2051,мертве,3
2052,попід,3
2053,лишай,3
2054,смуги,3
2055,дими,3
2056,гримить,3
2057,літають,3
2058,відповісти,3
2059,посміхається,3
2060,пересиджує,3
2061,наліт,3
2062,дякуючи,3
2063,нову,3
2064,переїзд,3
2065,читала,3
2066,добре»,3
2067,перше,3
2068,століття,3
2069,зварити,3
2070,цвях,3
2071,веселих,3
2072,переходять,3
2073,натомість,3
2074,хапає,3
2075,наливаються,3
2076,металевих,3
2077,великою,3
2078,бризки,3
2079,черевиків,3
2080,розбомблений,3
2081,настане,3
2082,тілом,3
2083,січ,3
2084,хвиля,3
2085,ніде,3
2086,повзе,3
2087,повз,3
2088,фронті,3
2089,гладити,3
2090,українська,3
2091,менше,3
2092,атб,3
2093,витирав,3
2094,носа,3
2095,правий,3
2096,отвір,3
2097,моєму,3
2098,мамі,3
2099,аеропорт,3
2100,звідси,3
2101,показує,3
2102,воля,3
2103,дівчат,3
2104,порожній,3
2105,пише,3
2106,сиджу,3
2107,любі,3
2108,російська,3
2109,проросте,3
2110,країв,3
2111,російський,3
2112,лицем,3
2113,малі,3
2114,огні,3
2115,схожа,3
2116,навчився,3
2117,чесно,3
2118,броніки,3
2119,сторінку,3
2120,вокзалі,3
2121,тихе,3
2122,гостро,3
2123,дверей,3
2124,муках,3
2125,тлумить,3
2126,невідворотність,3
2127,зв'язки,3
2128,говорили,3
2129,тижні,3
2130,почалася,3
2131,спостережень,3
2132,старших,3
2133,довгих,3
2134,останньої,3
2135,пожежі,3
2136,дивною,3
2137,чисто,3
2138,чуда,3
2139,обіцяю,3
2140,впізнаю,3
2141,свіжі,3
2142,вибухів,3
2143,сусідньому,3
2144,відшукати,3
2145,впізнати,3
2146,брамі,3
2147,означає,3
2148,кладу,3
2149,спині,3
2150,сміху,3
2151,підняти,3
2152,цілком,3
2153,рухомі,3
2154,командира,3
2155,самого,3
2156,труні,3
2157,відчувати,3
2158,курити,3
2159,самими,3
2160,потреби,3
2161,дати,3
2162,полем,3
2163,збираються,3
2164,пробігає,3
2165,весняні,3
2166,повернеться,3
2167,такому,3
2168,ісход,3
2169,ракета,3
2170,захід,3
2171,рідні,3
2172,сурми,3
2173,колії,3
2174,будем,3
2175,ніякого,3
2176,половина,3
2177,кацапи,3
2178,відкритої,3
2179,заходить,3
2180,студентам,3
2181,вчить,3
2182,умовах,3
2183,нічному,3
2184,народжуються,3
2185,їжаки,3
2186,здатні,3
2187,передмісті,3
2188,дешевий,3
2189,убиває,3
2190,матерів,3
2191,самим,3
2192,падіння,3
2193,могла,3
2194,семеро,3
2195,бодай,3
2196,вибухи,3
2197,чекаємо,3
2198,знайшов,3
2199,друзів,3
2200,горять,3
2201,асфальт,3
2202,людської,3
2203,закінчується,3
2204,літературні,3
2205,читання,3
2206,зрештою,3
2207,зробив,3
2208,напитися,3
2209,дитині,3
2210,хвилюйся,3
2211,чесна,3
2212,нарікати,3
2213,схід,3
2214,наука,3
2215,лік,3
2216,вид,3
2217,всяке,3
2218,осель,3
2219,ляльку,3
2220,темне,3
2221,трошки,3
2222,спинити,3
2223,словниквійни,3
2224,вийшла,3
2225,співати,3
2226,імені,3
2227,їду,3
2228,штука,3
2229,супроти,3
2230,люде,3
2231,сивий,3
2232,діда,3
2233,спалені,3
2234,півслові,3
2235,бігти,3
2236,завалами,3
2237,псалми,3
2238,відходять,3
2239,(с),3
2240,христа,3
2241,скажу,3
2242,барабани,3
2243,біди,3
2244,вічна,3
2245,реальність,3
2246,брати,3
2247,кінцівки,3
2248,звичних,3
2249,ліжка,3
2250,порожнім,3
2251,«ні,3
2252,вік,3
2253,таку,3
2254,лампочки,3
2255,звістка,3
2256,ранах,3
2257,кров'ю,3
2258,зняти,3
2259,деталі,3
2260,рядочком,3
2261,досить,3
2262,зможете,3
2263,називають,3
2264,храм,3
2265,написаний,3
2266,спраглі,3
2267,врешті-решт,3
2268,ракет,3
2269,самому,3
2270,собачими,3
2271,форми,3
2272,львів,3
2273,уламками,3
2274,завалів,3
2275,херсон,3
2276,закрий,3
2277,ландшафти,3
2278,обвітрені,3
2279,маршрут,3
2280,питала,3
2281,м'язи,3
2282,жаху,3
2283,широке,3
2284,риба,3
2285,луски,3
2286,боятися,3
2287,думка,3
2288,україною,3
2289,санітаре,3
2290,неси,3
2291,сором,3
2292,вмістити,3
2293,співіснування,3
2294,жодному,3
2295,переходить,3
2296,згустки,3
2297,називала,3
2298,починалася,3
2299,комендантська,3
2300,година,3
2301,тельбухи,3
2302,бажаю,3
2303,двір,3
2304,снаряди,3
2305,шукати,3
2306,люттю,3
2307,баба,3
2308,біда,3
2309,швидше,3
2310,застрягли,3
2311,побачити,3
2312,шви,3
2313,язик,3
2314,стін,3
2315,ластівко,3
2316,сняться,3
2317,горобчик,3
2318,птахів,3
2319,ґрунт,3
2320,рану,3
2321,стрімкий,3
2322,гора,3
2323,терпіння,3
2324,легкий,3
2325,години,3
2326,промінь,3
2327,льоду,3
2328,порожнечу,3
2329,гнізді,3
2330,волонтери,3
2331,їхали,3
2332,взяла,3
2333,скло,3
2334,приймай,3
2335,гілок,3
2336,лишуся,3
2337,повернутися,3
2338,печери,3
2339,коридор,3
2340,спини,3
2341,послухати,3
